building_id,site_id,fold,model,mae,rmse,nmae,n,skill,mean_load,zero_frac,lgbm_sec
Eagle_education_Raul,Eagle,fold3,lgbm_multioutput,257805.3433538875,366026.4341759067,0.29277425386495165,17280,0.45902943278121144,880560.158383345,0.011979166666666667,19.3
Eagle_education_Raul,Eagle,fold3,lstm_seq2seq,225766.20833831307,312590.425557302,0.25638930649872477,17280,0.4019828805970245,880560.158383345,0.011979166666666667,19.3
Eagle_education_Raul,Eagle,fold3,transformer,303744.67148933734,436994.1027158945,0.34494482699171186,17280,0.5408256572582923,880560.158383345,0.011979166666666667,19.3
Eagle_health_Vincenza,Eagle,fold0,seasonal_naive,14684.790611371529,27771.647969982583,1.2027970860509827,17280,1.0,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold0,lgbm_direct,8648.084310699474,16082.865895141178,0.7083444962965688,17280,0.5889143767567662,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold0,lgbm_recursive,15823.195770071923,29802.126838210555,1.2960412080727097,17280,1.0775227368798055,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold0,lgbm_multioutput,8648.084310699474,16082.865895141178,0.7083444962965688,17280,0.5889143767567662,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold0,lstm_seq2seq,8709.724096584201,16570.992596481803,0.7133932679685016,17280,0.5931119024495733,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold0,transformer,12023.737276373336,21942.348351953417,0.9848363890367856,17280,0.8187884726842792,12208.867797962963,0.5533564814814815,18.0
Eagle_health_Vincenza,Eagle,fold1,seasonal_naive,37760.007950144674,58157.20066383866,0.9109334837956005,17280,1.0,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold1,lgbm_direct,19308.774022734,34702.0179509571,0.46581051602463136,17280,0.5113551365833338,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold1,lgbm_recursive,41432.486305321756,63640.19518535616,0.9995294265364595,17280,1.0972584105391592,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold1,lgbm_multioutput,19308.774022734,34702.0179509571,0.46581051602463136,17280,0.5113551365833338,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold1,lstm_seq2seq,19238.271532360388,35597.58987859288,0.4641096933114292,17280,0.5094880159390083,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold1,transformer,21190.588309086736,37550.68227567867,0.5112079546583026,17280,0.561191309521574,41451.99251300926,0.42488425925925927,18.3
Eagle_health_Vincenza,Eagle,fold2,seasonal_naive,38295.224414797456,60974.09077979716,1.1549859466808494,17280,1.0,33156.44188126157,0.4287037037037037,18.8
Eagle_health_Vincenza,Eagle,fold2,lgbm_direct,14662.390387859921,25616.443204855612,0.4422184515566612,17280,0.38287777684870555,33156.44188126157,0.4287037037037037,18.8
Eagle_health_Vincenza,Eagle,fold2,lgbm_recursive,38838.39685110683,60608.98397331079,1.1713680554202177,17280,1.014183816510016,33156.44188126157,0.4287037037037037,18.8
Eagle_health_Vincenza,Eagle,fold2,lgbm_multioutput,14662.390387859921,25616.443204855612,0.4422184515566612,17280,0.38287777684870555,33156.44188126157,0.4287037037037037,18.8
